Date,Open,High,Low,Close,Volume
2019-12-20 23:00:00,128.21,128.38,127.92,128.37,940.17
2019-12-20 22:00:00,128.15,128.36,127.8,128.21,1480.56
2019-12-20 21:00:00,128.44,128.49,128.06,128.15,1287.33
2019-12-20 20:00:00,128.1,128.5,128.0,128.44,879.43
2019-12-20 19:00:00,128.05,128.23,127.88,128.1,1557.67
2019-12-20 18:00:00,127.99,128.41,127.67,128.05,1435.63
2019-12-20 17:00:00,127.7,128.28,127.44,127.99,2827.03
2019-12-20 16:00:00,127.35,128.0,126.9,127.7,1754.35
2019-12-20 15:00:00,128.66,129.32,126.6,127.35,5698.15
2019-12-20 14:00:00,128.13,128.75,127.12,128.66,2211.02
2019-12-20 13:00:00,128.29,128.3,127.94,128.13,972.09
2019-12-20 12:00:00,127.25,128.47,127.21,128.29,2971.11
2019-12-20 11:00:00,126.8,127.25,126.79,127.25,1237.81
2019-12-20 10:00:00,126.78,127.15,126.68,126.8,631.73
2019-12-20 09:00:00,126.95,127.36,126.78,126.78,632.13
2019-12-20 08:00:00,127.18,127.27,126.48,126.95,1380.13
2019-12-20 07:00:00,126.34,127.26,126.34,127.18,1133.12
2019-12-20 06:00:00,125.94,126.62,125.93,126.34,1029.68
2019-12-20 05:00:00,126.7,126.85,125.71,125.94,5368.53
2019-12-20 04:00:00,126.83,126.96,126.54,126.7,738.43
2019-12-20 03:00:00,126.79,127.07,126.77,126.83,916.43
2019-12-20 02:00:00,126.99,127.2,126.77,126.79,1103.39
2019-12-20 01:00:00,127.35,127.51,126.28,126.99,1501.35
2019-12-20 00:00:00,128.18,128.64,126.25,127.35,4691.95
2019-12-19 23:00:00,127.39,128.34,127.14,128.18,2270.19
2019-12-19 22:00:00,126.57,127.59,126.1,127.39,3017.54
2019-12-19 21:00:00,126.7,127.05,125.93,126.57,3586.74
2019-12-19 20:00:00,127.57,127.57,126.32,126.7,4705.99
2019-12-19 19:00:00,127.44,128.27,127.15,127.57,2117.45
2019-12-19 18:00:00,126.51,127.93,126.39,127.44,2061.58
2019-12-19 17:00:00,126.87,127.2,126.38,126.51,2424.53
2019-12-19 16:00:00,127.26,128.6,126.65,126.87,5592.69
2019-12-19 15:00:00,126.79,127.75,126.45,127.26,3170.44
2019-12-19 14:00:00,126.19,126.79,125.94,126.79,1897.52
2019-12-19 13:00:00,126.8,127.8,125.68,126.19,6951.77
2019-12-19 12:00:00,125.96,127.44,125.71,126.8,2456.7
2019-12-19 11:00:00,127.64,127.86,125.87,125.96,1886.18
2019-12-19 10:00:00,126.8,128.41,126.8,127.64,1475.69
2019-12-19 09:00:00,127.13,127.37,125.7,126.8,7392.58
2019-12-19 08:00:00,127.51,127.65,127.13,127.13,1386.45
2019-12-19 07:00:00,127.54,128.08,127.36,127.51,2729.1
2019-12-19 06:00:00,128.35,128.35,127.53,127.54,2555.57
2019-12-19 05:00:00,128.39,128.68,127.61,128.35,3020.74
2019-12-19 04:00:00,129.23,129.23,128.04,128.39,1298.13
2019-12-19 03:00:00,128.66,129.27,128.28,129.23,1883.2
2019-12-19 02:00:00,128.42,129.37,127.81,128.66,3473.17
2019-12-19 01:00:00,130.82,131.05,126.77,128.42,19914.94
2019-12-19 00:00:00,132.89,134.11,130.51,130.82,6665.3
2019-12-18 23:00:00,134.07,134.27,131.76,132.89,8605.29
2019-12-18 22:00:00,130.48,134.81,130.48,134.07,11683.92
2019-12-18 21:00:00,129.87,133.59,129.55,130.48,13756.08
2019-12-18 20:00:00,128.86,132.8,128.51,129.87,21020.38
2019-12-18 19:00:00,127.44,129.37,127.33,128.86,6076.48
2019-12-18 18:00:00,127.27,127.81,126.61,127.44,4180.86
2019-12-18 17:00:00,128.54,129.65,126.93,127.27,11211.68
2019-12-18 16:00:00,127.44,128.94,125.83,128.54,8915.06
2019-12-18 15:00:00,123.3,128.57,123.3,127.44,16463.72
2019-12-18 14:00:00,122.17,124.96,121.9,123.3,9411.27
2019-12-18 13:00:00,120.63,122.46,116.25,122.17,34204.81
2019-12-18 12:00:00,121.5,121.88,119.6,120.63,10237.98
2019-12-18 11:00:00,123.3,123.31,121.49,121.5,4679.01
2019-12-18 10:00:00,122.06,123.75,121.99,123.3,5060.66
2019-12-18 09:00:00,121.68,122.49,121.36,122.06,2069.39
2019-12-18 08:00:00,121.62,122.52,121.32,121.68,2575.48
2019-12-18 07:00:00,121.73,121.76,120.54,121.62,3428.99
2019-12-18 06:00:00,123.11,123.56,121.46,121.73,2535.3
2019-12-18 05:00:00,123.61,123.63,122.81,123.11,2541.22
2019-12-18 04:00:00,123.83,124.27,123.12,123.61,2819.95
2019-12-18 03:00:00,124.59,125.11,123.65,123.83,2320.23
2019-12-18 02:00:00,124.35,125.39,123.94,124.59,3816.3
2019-12-18 01:00:00,124.26,125.45,124.03,124.35,5786.75
2019-12-18 00:00:00,121.83,124.49,121.2,124.26,9062.12
2019-12-17 23:00:00,120.66,122.58,119.5,121.83,12291.25
2019-12-17 22:00:00,122.0,122.7,120.15,120.66,7248.77
2019-12-17 21:00:00,120.99,122.0,120.78,122.0,12962.57
2019-12-17 20:00:00,122.76,123.0,120.3,120.99,30844.6
2019-12-17 19:00:00,126.78,127.0,122.35,122.76,28917.6
2019-12-17 18:00:00,127.43,127.5,126.39,126.78,5401.46
2019-12-17 17:00:00,128.13,128.31,126.33,127.43,10925.33
2019-12-17 16:00:00,127.16,128.3,125.7,128.13,14269.7
2019-12-17 15:00:00,128.75,128.81,126.56,127.16,8088.73
2019-12-17 14:00:00,130.3,130.34,126.58,128.75,16778.88
2019-12-17 13:00:00,131.35,131.66,129.52,130.3,7598.28
2019-12-17 12:00:00,131.94,132.24,131.32,131.35,1584.85
2019-12-17 11:00:00,131.67,131.94,131.2,131.94,2768.22
2019-12-17 10:00:00,131.32,131.97,131.32,131.67,613.99
2019-12-17 09:00:00,131.12,131.38,130.92,131.32,1062.3
2019-12-17 08:00:00,130.84,131.58,130.65,131.12,2272.27
2019-12-17 07:00:00,130.79,131.11,130.65,130.84,2447.11
2019-12-17 06:00:00,131.49,131.49,130.78,130.79,6349.3
2019-12-17 05:00:00,131.43,131.89,131.27,131.49,1192.57
2019-12-17 04:00:00,131.76,131.78,130.91,131.43,1761.33
2019-12-17 03:00:00,132.24,132.26,130.67,131.76,4020.9
2019-12-17 02:00:00,132.3,132.66,132.08,132.24,1948.09
2019-12-17 01:00:00,132.28,132.39,132.2,132.3,2208.72
2019-12-17 00:00:00,132.36,132.57,132.11,132.28,2331.74
2019-12-16 23:00:00,132.22,133.04,131.05,132.36,6272.91
2019-12-16 22:00:00,131.53,132.53,131.5,132.22,4622.64
2019-12-16 21:00:00,131.45,132.07,131.27,131.53,5459.11
2019-12-16 20:00:00,131.59,132.5,130.68,131.45,12685.69
2019-12-16 19:00:00,133.42,133.68,130.25,131.59,14904.05
2019-12-16 18:00:00,140.87,140.87,129.03,133.42,41016.49
2019-12-16 17:00:00,140.81,140.91,140.76,140.87,2096.57
2019-12-16 16:00:00,140.7,140.87,140.66,140.81,1374.21
2019-12-16 15:00:00,141.47,141.52,140.45,140.7,1678.19
2019-12-16 14:00:00,141.62,141.93,141.3,141.47,2249.97
2019-12-16 13:00:00,141.05,141.64,140.92,141.62,1071.41
2019-12-16 12:00:00,140.95,141.15,140.3,141.05,1092.49
2019-12-16 11:00:00,140.6,141.18,140.15,140.95,1136.91
2019-12-16 10:00:00,140.31,140.9,140.17,140.6,1233.1
2019-12-16 09:00:00,140.68,140.78,140.19,140.31,1444.92
2019-12-16 08:00:00,140.89,140.99,140.11,140.68,1066.61
2019-12-16 07:00:00,141.5,141.61,140.78,140.89,603.95
2019-12-16 06:00:00,140.99,141.53,140.86,141.5,861.56
2019-12-16 05:00:00,141.1,141.18,140.98,140.99,1123.41
2019-12-16 04:00:00,141.16,141.17,140.58,141.1,1817.37
2019-12-16 03:00:00,141.6,141.64,140.75,141.16,1968.58
2019-12-16 02:00:00,141.8,141.8,141.36,141.6,740.59
2019-12-16 01:00:00,141.98,142.0,141.62,141.8,1125.25
2019-12-16 00:00:00,142.38,142.53,141.6,141.98,1094.7
2019-12-15 23:00:00,142.57,142.57,141.82,142.38,480.94
2019-12-15 22:00:00,142.66,142.84,142.14,142.57,1925.4
2019-12-15 21:00:00,142.76,142.98,142.43,142.66,1574.95
2019-12-15 20:00:00,142.72,143.14,142.6,142.76,3424.74
2019-12-15 19:00:00,142.79,142.79,142.3,142.72,353.63
2019-12-15 18:00:00,142.48,142.9,142.23,142.79,1413.1
2019-12-15 17:00:00,142.31,142.72,142.31,142.48,426.13
2019-12-15 16:00:00,143.06,143.18,142.17,142.31,946.69
2019-12-15 15:00:00,142.63,143.29,142.52,143.06,1521.22
2019-12-15 14:00:00,142.14,142.75,142.13,142.63,969.33
2019-12-15 13:00:00,142.11,142.46,141.97,142.14,798.22
2019-12-15 12:00:00,142.76,143.06,141.97,142.11,774.37
2019-12-15 11:00:00,142.34,142.76,142.34,142.76,246.44
2019-12-15 10:00:00,142.93,143.07,142.34,142.34,102.16
2019-12-15 09:00:00,143.52,143.56,142.8,142.93,1342.3
2019-12-15 08:00:00,143.18,143.69,142.84,143.52,2177.91
2019-12-15 07:00:00,140.67,143.99,140.48,143.18,7902.84
2019-12-15 06:00:00,141.0,141.0,140.51,140.67,1342.89
2019-12-15 05:00:00,141.0,141.08,140.82,141.0,353.35
2019-12-15 04:00:00,140.92,141.1,140.72,141.0,1484.87
2019-12-15 03:00:00,141.06,141.07,140.65,140.92,607.99
2019-12-15 02:00:00,140.79,141.19,140.64,141.06,677.65
2019-12-15 01:00:00,140.36,140.91,140.23,140.79,2549.1
2019-12-15 00:00:00,141.73,141.9,139.8,140.36,5375.25
2019-12-14 23:00:00,142.1,142.2,141.64,141.73,526.8
2019-12-14 22:00:00,142.22,142.22,141.78,142.1,1774.74
2019-12-14 21:00:00,141.76,142.22,141.64,142.22,774.54
2019-12-14 20:00:00,142.17,142.25,141.72,141.76,1394.0
2019-12-14 19:00:00,142.25,142.41,141.98,142.17,424.8
2019-12-14 18:00:00,141.95,142.48,141.82,142.25,1368.14
2019-12-14 17:00:00,142.03,142.03,141.63,141.95,648.8
2019-12-14 16:00:00,141.59,142.19,141.11,142.03,1824.86
2019-12-14 15:00:00,142.77,142.82,141.15,141.59,7292.44
2019-12-14 14:00:00,142.45,142.79,142.2,142.77,713.78
2019-12-14 13:00:00,142.32,142.79,142.22,142.45,968.94
2019-12-14 12:00:00,143.18,143.18,142.3,142.32,782.75
2019-12-14 11:00:00,142.8,143.26,142.27,143.18,490.92
2019-12-14 10:00:00,143.04,143.04,142.79,142.8,479.34
2019-12-14 09:00:00,142.84,143.24,142.69,143.04,801.58
2019-12-14 08:00:00,143.85,143.88,142.37,142.84,1289.64
2019-12-14 07:00:00,143.61,144.0,143.53,143.85,778.05
2019-12-14 06:00:00,144.28,144.29,143.58,143.61,457.95
2019-12-14 05:00:00,144.46,144.47,143.93,144.28,2477.95
2019-12-14 04:00:00,144.47,144.74,144.3,144.46,901.49
2019-12-14 03:00:00,144.45,144.47,144.15,144.47,3083.48
2019-12-14 02:00:00,144.88,144.9,144.44,144.45,556.58
2019-12-14 01:00:00,144.67,144.99,144.64,144.88,1179.66
2019-12-14 00:00:00,144.7,145.03,144.53,144.67,4643.07
2019-12-13 23:00:00,144.45,144.76,144.45,144.7,1826.93
2019-12-13 22:00:00,144.1,144.47,144.05,144.45,1489.31
2019-12-13 21:00:00,144.43,144.48,143.97,144.1,1501.54
2019-12-13 20:00:00,144.43,144.52,143.77,144.43,1753.51
2019-12-13 19:00:00,144.45,144.72,144.18,144.43,3310.4
2019-12-13 18:00:00,144.75,145.01,144.4,144.45,2306.67
2019-12-13 17:00:00,144.81,145.01,144.39,144.75,2055.49
2019-12-13 16:00:00,144.47,145.13,144.45,144.81,1888.67
2019-12-13 15:00:00,143.73,144.56,143.73,144.47,1409.37
2019-12-13 14:00:00,144.16,144.32,143.67,143.73,2085.23
2019-12-13 13:00:00,144.29,144.36,144.1,144.16,2935.91
2019-12-13 12:00:00,144.17,144.29,143.92,144.29,2127.54
2019-12-13 11:00:00,143.98,144.41,143.83,144.17,2338.96
2019-12-13 10:00:00,143.72,144.11,143.54,143.98,709.72
2019-12-13 09:00:00,143.55,144.06,143.51,143.72,332.33
2019-12-13 08:00:00,144.17,144.17,142.76,143.55,4639.61
2019-12-13 07:00:00,144.07,144.34,143.98,144.17,798.0
2019-12-13 06:00:00,144.46,144.46,144.0,144.07,1249.63
2019-12-13 05:00:00,144.42,144.49,144.15,144.46,554.9
2019-12-13 04:00:00,144.39,144.79,144.35,144.42,809.81
2019-12-13 03:00:00,144.24,144.52,144.23,144.39,719.06
2019-12-13 02:00:00,144.25,144.4,144.03,144.24,893.51
2019-12-13 01:00:00,144.66,144.66,144.04,144.25,1377.12
2019-12-13 00:00:00,144.69,145.06,144.58,144.66,924.83
2019-12-12 23:00:00,144.5,144.86,144.49,144.69,790.88
2019-12-12 22:00:00,144.66,144.81,144.37,144.5,1437.34
2019-12-12 21:00:00,145.44,146.12,144.49,144.66,2899.8
2019-12-12 20:00:00,144.87,145.5,144.87,145.44,1666.06
2019-12-12 19:00:00,144.91,145.28,144.34,144.87,2755.67
2019-12-12 18:00:00,143.74,145.53,143.65,144.91,1867.42
2019-12-12 17:00:00,144.15,144.27,143.62,143.74,1112.02
2019-12-12 16:00:00,143.7,144.47,143.29,144.15,2210.96
2019-12-12 15:00:00,143.05,143.7,142.53,143.7,2054.18
2019-12-12 14:00:00,143.93,144.5,141.6,143.05,2628.56
2019-12-12 13:00:00,143.77,144.13,143.47,143.93,760.59
2019-12-12 12:00:00,143.94,144.61,143.54,143.77,1698.81
2019-12-12 11:00:00,143.57,144.18,143.57,143.94,1103.11
2019-12-12 10:00:00,143.14,144.24,142.86,143.57,2409.47
2019-12-12 09:00:00,141.62,143.43,141.44,143.14,4399.61
2019-12-12 08:00:00,141.58,141.65,140.65,141.62,2350.59
2019-12-12 07:00:00,142.18,142.23,141.25,141.58,5908.47
2019-12-12 06:00:00,142.09,142.29,141.0,142.18,11529.2
2019-12-12 05:00:00,141.46,142.5,141.46,142.09,1273.62
2019-12-12 04:00:00,141.92,142.22,141.42,141.46,2107.24
2019-12-12 03:00:00,141.89,142.29,141.75,141.92,1095.33
2019-12-12 02:00:00,140.5,142.32,140.25,141.89,2864.99
2019-12-12 01:00:00,141.68,141.81,139.1,140.5,6984.58
2019-12-12 00:00:00,143.29,144.09,141.03,141.68,7009.36
2019-12-11 23:00:00,142.95,143.3,142.89,143.29,1030.48
2019-12-11 22:00:00,142.81,142.95,142.61,142.95,1033.44
2019-12-11 21:00:00,142.42,142.81,142.37,142.81,1364.1
2019-12-11 20:00:00,142.71,142.71,142.4,142.42,716.31
2019-12-11 19:00:00,142.87,142.98,142.38,142.71,1710.55
2019-12-11 18:00:00,143.23,143.25,142.75,142.87,1336.18
2019-12-11 17:00:00,142.79,143.34,142.56,143.23,1066.96
2019-12-11 16:00:00,142.71,143.49,142.14,142.79,4344.87
2019-12-11 15:00:00,145.26,145.27,142.01,142.71,5803.72
2019-12-11 14:00:00,145.43,145.7,145.07,145.26,923.15
2019-12-11 13:00:00,145.98,145.98,145.2,145.43,1040.42
2019-12-11 12:00:00,145.33,145.99,145.33,145.98,425.41
2019-12-11 11:00:00,145.47,145.54,145.31,145.33,549.1
2019-12-11 10:00:00,145.77,145.77,145.26,145.47,757.45
2019-12-11 09:00:00,145.58,146.0,145.57,145.77,640.55
2019-12-11 08:00:00,145.51,145.7,145.47,145.58,487.38
2019-12-11 07:00:00,145.34,145.7,145.06,145.51,609.22
2019-12-11 06:00:00,144.78,145.52,144.75,145.34,2007.99
2019-12-11 05:00:00,145.45,145.72,144.71,144.78,1869.48
2019-12-11 04:00:00,145.38,145.62,145.21,145.45,718.15
2019-12-11 03:00:00,145.9,145.9,144.98,145.38,1532.6
2019-12-11 02:00:00,146.03,146.23,145.73,145.9,1230.06
2019-12-11 01:00:00,145.68,146.29,145.51,146.03,1087.19
2019-12-11 00:00:00,145.54,145.79,145.53,145.68,520.28
2019-12-10 23:00:00,145.82,145.88,145.53,145.54,1508.63
2019-12-10 22:00:00,145.03,145.96,145.02,145.82,2134.02
2019-12-10 21:00:00,144.51,145.24,144.51,145.03,1689.03
2019-12-10 20:00:00,144.8,144.8,143.81,144.51,1442.6
2019-12-10 19:00:00,144.69,144.99,144.48,144.8,1239.15
2019-12-10 18:00:00,144.73,144.96,144.33,144.69,2927.03
2019-12-10 17:00:00,145.32,145.52,144.61,144.73,2517.4
2019-12-10 16:00:00,145.1,145.65,145.01,145.32,1291.38
2019-12-10 15:00:00,146.04,146.11,144.91,145.1,2158.09
2019-12-10 14:00:00,146.97,147.34,144.96,146.04,5257.98
2019-12-10 13:00:00,147.25,147.33,146.92,146.97,934.87
2019-12-10 12:00:00,147.15,147.33,146.9,147.25,973.55
2019-12-10 11:00:00,147.08,147.44,147.06,147.15,714.11
2019-12-10 10:00:00,146.79,147.18,146.79,147.08,375.23
2019-12-10 09:00:00,146.62,147.17,146.62,146.79,373.67
2019-12-10 08:00:00,147.13,147.14,146.52,146.62,1244.8
2019-12-10 07:00:00,146.88,147.54,146.61,147.13,5399.45
2019-12-10 06:00:00,146.94,147.16,146.71,146.88,1063.03
2019-12-10 05:00:00,147.03,147.17,146.71,146.94,678.72
2019-12-10 04:00:00,147.1,147.16,146.82,147.03,1560.94
2019-12-10 03:00:00,146.92,147.27,146.77,147.1,867.92
2019-12-10 02:00:00,146.94,147.32,146.83,146.92,998.31
2019-12-10 01:00:00,147.68,148.22,146.29,146.94,2480.44
2019-12-10 00:00:00,147.3,147.68,147.22,147.68,2337.24
2019-12-09 23:00:00,147.08,147.7,147.08,147.3,1105.77
2019-12-09 22:00:00,147.55,147.55,146.89,147.08,1304.27
2019-12-09 21:00:00,146.81,147.73,146.69,147.55,1436.91
2019-12-09 20:00:00,147.37,147.85,146.69,146.81,2975.68
2019-12-09 19:00:00,148.14,148.23,147.14,147.37,2167.82
2019-12-09 18:00:00,148.0,148.14,147.69,148.14,1483.0
2019-12-09 17:00:00,147.71,148.06,147.62,148.0,2650.27
2019-12-09 16:00:00,148.05,148.16,147.18,147.71,1580.85
2019-12-09 15:00:00,150.24,151.47,147.33,148.05,11485.98
2019-12-09 14:00:00,149.89,150.43,149.76,150.24,2365.48
2019-12-09 13:00:00,150.19,150.5,149.89,149.89,1753.11
2019-12-09 12:00:00,149.26,150.24,148.97,150.19,2217.05
2019-12-09 11:00:00,149.37,149.63,149.12,149.26,788.94
2019-12-09 10:00:00,149.07,149.47,148.99,149.37,1362.95
2019-12-09 09:00:00,149.05,149.3,149.05,149.07,654.79
2019-12-09 08:00:00,149.3,149.4,148.84,149.05,505.02
2019-12-09 07:00:00,150.2,150.2,149.23,149.3,1799.53
2019-12-09 06:00:00,150.17,150.49,149.86,150.2,745.78
2019-12-09 05:00:00,150.3,150.54,150.05,150.17,988.5
2019-12-09 04:00:00,150.49,150.99,150.26,150.3,1107.58
2019-12-09 03:00:00,150.44,150.66,149.94,150.49,1198.24
2019-12-09 02:00:00,149.97,150.46,149.64,150.44,2891.47
2019-12-09 01:00:00,150.8,150.88,149.82,149.97,1298.86
2019-12-09 00:00:00,150.68,151.25,150.42,150.8,954.65
2019-12-08 23:00:00,151.42,151.58,150.51,150.68,1493.43
2019-12-08 22:00:00,150.95,151.44,150.57,151.42,2552.68
2019-12-08 21:00:00,151.27,151.36,150.5,150.95,1463.31
2019-12-08 20:00:00,150.43,151.48,150.27,151.27,1255.76
2019-12-08 19:00:00,150.88,151.14,150.06,150.43,1782.99
2019-12-08 18:00:00,151.05,152.0,150.63,150.88,2174.71
2019-12-08 17:00:00,150.66,151.29,150.66,151.05,1174.4
2019-12-08 16:00:00,151.16,151.36,150.5,150.66,994.38
2019-12-08 15:00:00,149.08,152.0,149.06,151.16,3985.77
2019-12-08 14:00:00,148.95,149.29,148.55,149.08,1063.28
2019-12-08 13:00:00,148.31,149.24,148.28,148.95,2096.93
2019-12-08 12:00:00,148.37,148.57,148.27,148.31,233.87
2019-12-08 11:00:00,148.49,148.73,148.15,148.37,337.03
2019-12-08 10:00:00,148.5,148.69,147.95,148.49,1679.93
2019-12-08 09:00:00,147.37,148.93,147.29,148.5,3978.77
2019-12-08 08:00:00,147.28,147.4,147.21,147.37,412.9
2019-12-08 07:00:00,147.4,147.49,147.25,147.28,376.82
2019-12-08 06:00:00,147.2,147.52,147.15,147.4,260.72
2019-12-08 05:00:00,147.18,147.41,147.1,147.2,285.48
2019-12-08 04:00:00,147.03,147.52,146.65,147.18,1400.95
2019-12-08 03:00:00,147.49,147.49,146.36,147.03,2182.95
2019-12-08 02:00:00,147.7,147.72,147.25,147.49,377.94
2019-12-08 01:00:00,147.75,147.75,147.15,147.7,869.76
2019-12-08 00:00:00,147.43,147.87,147.03,147.75,1289.76
2019-12-07 23:00:00,147.99,148.08,147.32,147.43,760.06
2019-12-07 22:00:00,147.35,147.99,147.34,147.99,501.79
2019-12-07 21:00:00,147.67,147.67,147.2,147.35,872.1
2019-12-07 20:00:00,148.04,148.1,147.38,147.67,563.18
2019-12-07 19:00:00,147.78,148.18,147.6,148.04,1601.3
2019-12-07 18:00:00,148.13,148.24,147.66,147.78,637.09
2019-12-07 17:00:00,147.81,148.24,147.75,148.13,881.62
2019-12-07 16:00:00,148.45,148.61,147.77,147.81,725.09
2019-12-07 15:00:00,148.49,148.7,148.15,148.45,500.29
2019-12-07 14:00:00,147.94,148.77,147.53,148.49,1859.89
2019-12-07 13:00:00,148.09,148.15,147.66,147.94,1111.15
2019-12-07 12:00:00,148.08,148.27,148.04,148.09,692.37
2019-12-07 11:00:00,147.95,148.46,147.83,148.08,855.81
2019-12-07 10:00:00,147.84,148.2,147.56,147.95,922.94
2019-12-07 09:00:00,148.25,148.25,147.78,147.84,677.54
2019-12-07 08:00:00,148.92,149.1,147.56,148.25,1362.3
2019-12-07 07:00:00,148.8,149.07,148.72,148.92,720.42
2019-12-07 06:00:00,149.17,149.29,148.75,148.8,298.72
2019-12-07 05:00:00,149.15,149.5,148.95,149.17,682.27
2019-12-07 04:00:00,148.72,149.88,148.72,149.15,1628.82
2019-12-07 03:00:00,148.9,148.99,148.61,148.72,679.29
2019-12-07 02:00:00,148.56,149.03,148.56,148.9,879.23
2019-12-07 01:00:00,148.69,149.08,148.41,148.56,1165.46
2019-12-07 00:00:00,148.82,149.24,148.63,148.69,1855.06
2019-12-06 23:00:00,148.85,149.13,148.2,148.82,1658.08
2019-12-06 22:00:00,148.36,149.14,148.36,148.85,1418.54
2019-12-06 21:00:00,148.02,148.49,148.01,148.36,1386.23
2019-12-06 20:00:00,148.39,148.51,147.9,148.02,1373.04
2019-12-06 19:00:00,148.9,148.9,147.95,148.39,3094.11
2019-12-06 18:00:00,148.75,148.98,147.84,148.9,3248.09
2019-12-06 17:00:00,147.24,149.85,147.24,148.75,6614.32
2019-12-06 16:00:00,147.26,147.56,146.89,147.24,1279.59
2019-12-06 15:00:00,146.7,147.85,146.69,147.26,1607.51
2019-12-06 14:00:00,146.42,146.98,146.36,146.7,792.29
2019-12-06 13:00:00,146.72,146.93,146.33,146.42,689.56
2019-12-06 12:00:00,146.6,146.98,146.45,146.72,544.22
2019-12-06 11:00:00,146.61,146.85,146.23,146.6,560.29
2019-12-06 10:00:00,147.31,147.44,146.41,146.61,547.57
2019-12-06 09:00:00,147.5,147.5,145.75,147.31,3486.51
2019-12-06 08:00:00,147.81,147.83,147.33,147.5,714.77
2019-12-06 07:00:00,147.58,147.94,147.48,147.81,1802.14
2019-12-06 06:00:00,147.52,147.63,147.18,147.58,1276.99
2019-12-06 05:00:00,147.68,147.93,147.4,147.52,993.61
2019-12-06 04:00:00,147.36,147.79,147.1,147.68,1659.11
2019-12-06 03:00:00,147.72,147.96,146.9,147.36,6898.26
2019-12-06 02:00:00,147.97,148.48,147.61,147.72,1352.87
2019-12-06 01:00:00,147.54,148.3,147.36,147.97,996.57
2019-12-06 00:00:00,148.18,148.35,147.0,147.54,1185.13
2019-12-05 23:00:00,147.8,148.47,147.67,148.18,984.07
2019-12-05 22:00:00,147.84,148.05,147.55,147.8,2336.74
2019-12-05 21:00:00,148.07,148.24,147.65,147.84,2141.98
2019-12-05 20:00:00,147.78,148.64,147.75,148.07,1424.02
2019-12-05 19:00:00,146.93,148.0,146.93,147.78,1410.23
2019-12-05 18:00:00,147.43,147.97,146.91,146.93,1428.95
2019-12-05 17:00:00,146.95,147.62,146.51,147.43,1836.71
2019-12-05 16:00:00,147.15,147.56,146.51,146.95,3305.63
2019-12-05 15:00:00,147.84,147.86,146.6,147.15,2967.77
2019-12-05 14:00:00,147.74,147.9,147.31,147.84,1138.4
2019-12-05 13:00:00,148.28,148.85,147.56,147.74,1386.96
2019-12-05 12:00:00,146.63,148.95,146.63,148.28,3765.19
2019-12-05 11:00:00,146.93,147.13,146.46,146.63,918.84
2019-12-05 10:00:00,145.9,146.98,145.9,146.93,1535.04
2019-12-05 09:00:00,145.86,146.85,145.77,145.9,2070.5
2019-12-05 08:00:00,145.72,146.02,145.43,145.86,630.62
2019-12-05 07:00:00,145.87,145.88,145.26,145.72,1335.71
2019-12-05 06:00:00,145.68,146.17,145.26,145.87,630.57
2019-12-05 05:00:00,144.74,146.3,144.45,145.68,3591.67
2019-12-05 04:00:00,145.05,146.64,143.8,144.74,7742.01
2019-12-05 03:00:00,144.44,145.12,143.89,145.05,2866.2
2019-12-05 02:00:00,145.77,145.77,144.36,144.44,1156.96
2019-12-05 01:00:00,145.61,146.01,145.55,145.77,1175.16
2019-12-05 00:00:00,145.5,145.79,145.21,145.61,1008.58
2019-12-04 23:00:00,145.46,146.31,145.31,145.5,1160.73
2019-12-04 22:00:00,145.08,146.15,144.85,145.46,1644.58
2019-12-04 21:00:00,145.92,147.42,144.32,145.08,11925.02
2019-12-04 20:00:00,149.89,150.24,144.18,145.92,18135.76
2019-12-04 19:00:00,149.68,149.98,149.68,149.89,1291.85
2019-12-04 18:00:00,149.52,149.72,149.39,149.68,993.07
2019-12-04 17:00:00,149.61,149.86,149.46,149.52,1059.05
2019-12-04 16:00:00,149.27,149.85,149.18,149.61,4463.08
2019-12-04 15:00:00,149.2,149.72,148.98,149.27,4882.56
2019-12-04 14:00:00,150.14,150.64,148.72,149.2,2931.27
2019-12-04 13:00:00,146.12,153.0,145.81,150.14,20154.14
2019-12-04 12:00:00,145.8,146.22,145.8,146.12,1452.26
2019-12-04 11:00:00,146.08,146.61,145.55,145.8,3806.14
2019-12-04 10:00:00,145.54,146.26,145.36,146.08,765.21
2019-12-04 09:00:00,145.22,145.9,145.22,145.54,806.07
2019-12-04 08:00:00,144.17,145.85,143.47,145.22,1743.16
2019-12-04 07:00:00,144.24,144.62,144.04,144.17,1050.75
2019-12-04 06:00:00,143.73,144.7,143.41,144.24,2589.04
2019-12-04 05:00:00,144.6,144.6,143.73,143.73,1537.53
2019-12-04 04:00:00,144.71,144.84,144.25,144.6,1650.86
2019-12-04 03:00:00,144.58,145.14,144.58,144.71,687.01
2019-12-04 02:00:00,144.89,145.2,144.35,144.58,1618.29
2019-12-04 01:00:00,144.58,145.09,143.17,144.89,4399.11
2019-12-04 00:00:00,147.33,147.35,143.49,144.58,6843.32
2019-12-03 23:00:00,147.65,147.81,147.26,147.33,1301.35
2019-12-03 22:00:00,147.87,148.22,147.36,147.65,2572.52
2019-12-03 21:00:00,147.53,148.23,147.31,147.87,1019.32
2019-12-03 20:00:00,147.91,147.96,147.08,147.53,1450.39
2019-12-03 19:00:00,148.65,148.65,147.41,147.91,1575.95
2019-12-03 18:00:00,148.26,148.79,148.26,148.65,1524.15
